Citympg,price,Horsepower,Classification,Driveline,EngineType,FuelType,Height,Highwaympg,Hybrid,ID,Length,Make,ModelYear,NumberofForwardGears,Torque,Transmission,Width,Year
22,107000,190,Manual transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,152,31,FALSE,2010 Honda Accord EX Coup,240,Honda,2010 Honda Accord Coupe,5,162,5 Speed Manual,57,2010
21,108000,190,Automatic transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,152,31,FALSE,2010 Honda Accord LX-S Coup AT,240,Honda,2010 Honda Accord Coupe,5,162,5 Speed Automatic,57,2010
22,109000,190,Manual transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,152,31,FALSE,2010 Honda Accord LX-S Coup,240,Honda,2010 Honda Accord Coupe,5,162,5 Speed Manual,57,2010
18,110000,332,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,45,25,FALSE,2011 Nissan 370Z Roadster,150,Nissan,2011 Nissan 370Z Roadster,6,270,6 Speed Manual,57,2011
18,111000,332,Automatic transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,45,25,FALSE,2011 Nissan 370Z Roadster AT,150,Nissan,2011 Nissan 370Z Roadster,7,270,7 Speed Automatic Select Shift,57,2011
18,112000,332,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,45,25,FALSE,2011 Nissan 370Z Touring Roadster,150,Nissan,2011 Nissan 370Z Roadster,6,270,6 Speed Manual,57,2011
18,113000,332,Automatic transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,45,25,FALSE,2011 Nissan 370Z Touring Roadster AT,150,Nissan,2011 Nissan 370Z Roadster,7,270,7 Speed Automatic Select Shift,57,2011
18,114000,332,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,45,25,FALSE,2010 Nissan 370Z Touring Roadster,150,Nissan,2010 Nissan 370Z Roadster,6,270,6 Speed Manual,57,2010
18,115000,332,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,45,25,FALSE,2010 Nissan 370Z Roadster,150,Nissan,2010 Nissan 370Z Roadster,6,270,6 Speed Manual,,2010
18,116000,332,Automatic transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,45,25,FALSE,2010 Nissan 370Z Roadster AT,150,Nissan,2010 Nissan 370Z Roadster,7,270,7 Speed Automatic Select Shift,57,2010
18,117000,332,Automatic transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,45,25,FALSE,2010 Nissan 370Z Touring Roadster AT,150,Nissan,2010 Nissan 370Z Roadster,7,270,7 Speed Automatic Select Shift,57,2010
21,118000,200,Manual transmission,Front-wheel drive,Audi 2.0L 4 cylinder 200 hp 207 ft-lbs Turbo,Gasoline,143,30,FALSE,2011 Audi A3 2.0 T,196,Audi,2011 Audi A3,6,207,6 Speed Manual,203,2011
18,119000,332,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,FALSE,2011 Nissan 370Z Coupe,150,Nissan,2011 Nissan 370Z Coupe,6,270,6 Speed Manual,52,2011
18,120000,332,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,FALSE,2011 Nissan 370Z Touring Coupe,150,Nissan,2011 Nissan 370Z Coupe,6,270,6 Speed Manual,52,2011
19,121000,332,Automatic transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,FALSE,2011 Nissan 370Z Touring Coupe AT,150,Nissan,2011 Nissan 370Z Coupe,7,270,7 Speed Automatic Select Shift,52,2011
18,122000,332,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,FALSE,2011 Nissan 370Z Touring Coupe,150,Nissan,2011 Nissan 370Z Coupe,6,270,6 Speed Manual,52,2011
21,123000,200,Manual transmission,Front-wheel drive,Audi 2.0L 4 cylinder 200 hp 207 ft-lbs Turbo,Gasoline,143,30,FALSE,2010 Audi A3 2.0 T,196,Audi,2010 Audi A3,6,207,6 Speed Manual,203,2010
19,124000,332,Automatic transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,FALSE,2010 Nissan 370Z Touring Coupe AT,150,Nissan,2010 Nissan 370Z Coupe,7,270,7 Speed Automatic Select Shift,52,2010
18,125000,332,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,FALSE,2010 Nissan 370Z Coupe,150,Nissan,2010 Nissan 370Z Coupe,6,270,6 Speed Manual,52,2010
18,126000,332,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,FALSE,2010 Nissan 370Z Touring Coupe,150,Nissan,2010 Nissan 370Z Coupe,6,270,6 Speed Manual,52,2010
19,127000,332,Automatic transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,FALSE,2010 Nissan 370Z Coupe AT,150,Nissan,2010 Nissan 370Z Coupe,7,270,7 Speed Automatic Select Shift,52,2010
21,128000,211,Manual transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,147,31,FALSE,2012 Audi A4 Sedan 2.0 T Quattro,95,Audi,2012 Audi A4 Sedan,6,258,6 Speed Manual,248,2012
21,129000,211,Automatic transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,147,29,FALSE,2012 Audi A4 Sedan 2.0 T Quattro AT,95,Audi,2012 Audi A4 Sedan,8,258,8 Speed Automatic Select Shift,248,2012
21,130000,211,Manual transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,147,31,FALSE,2011 Audi A4 Sedan 2.0 T Quattro,95,Audi,2011 Audi A4 Sedan,6,258,6 Speed Manual,214,2011
21,131000,211,Automatic transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,147,29,FALSE,2011 Audi A4 Sedan 2.0 T Quattro AT,95,Audi,2011 Audi A4 Sedan,8,258,8 Speed Automatic Select Shift,214,2011
29,132000,120,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,38,FALSE,2012 Ford Fiesta S Sedan,57,Ford,2012 Ford Fiesta Sedan,5,112,5 Speed Manual,186,2012
29,133000,120,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,38,FALSE,2012 Ford Fiesta SE Sedan,57,Ford,2012 Ford Fiesta Sedan,5,112,5 Speed Manual,186,2012
29,134000,120,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,38,FALSE,2012 Ford Fiesta SEL Sedan,57,Ford,2012 Ford Fiesta Sedan,5,112,5 Speed Manual,186,2012
38,135000,120,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,37,FALSE,2011 Ford Fiesta Sedan S,57,Ford,2011 Ford Fiesta Sedan,5,112,5 Speed Manual,160,2011
28,136000,120,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,37,FALSE,2011 Ford Fiesta Sedan SE,57,Ford,2011 Ford Fiesta Sedan,5,112,5 Speed Manual,160,2011
28,137000,120,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,37,FALSE,2011 Ford Fiesta Sedan SEL,57,Ford,2011 Ford Fiesta Sedan,5,112,5 Speed Manual,160,2011
21,138000,227,Automatic transmission,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,Gasoline,167,30,FALSE,2011 Volvo C30 R-Design AT,168,Volvo,2011 Volvo C30,5,236,5 Speed Automatic,247,2011
21,139000,227,Manual transmission,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,Gasoline,167,29,FALSE,2011 Volvo C30 R-Design,168,Volvo,2011 Volvo C30,6,236,6 Speed Manual,247,2011
21,140000,227,Automatic transmission,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,Gasoline,167,30,FALSE,2010 Volvo C30 R-Design AT,155,Volvo,2010 Volvo C30,5,236,5 Speed Automatic,247,2010
21,141000,227,Manual transmission,Front-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,Gasoline,167,29,FALSE,2010 Volvo C30 R-Design,155,Volvo,2010 Volvo C30,6,236,6 Speed Manual,247,2010
21,142000,211,Automatic transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,147,27,FALSE,2010 Audi A4 Sedan 2.0 T Quattro AT,95,Audi,2010 Audi A4 Sedan,6,258,6 Speed Automatic Select Shift,34,2010
22,143000,211,Manual transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,147,30,FALSE,2010 Audi A4 Sedan 2.0 T Quattro,95,Audi,2010 Audi A4 Sedan,6,258,6 Speed Manual,34,2010
21,144000,168,Automatic transmission,Front-wheel drive,Volvo 2.4L 5 Cylinder 168 hp 166 ft-lbs,Gasoline,172,29,FALSE,2010 Volvo S40 2.4i AT,123,Volvo,2010 Volvo S40,5,170,5 Speed Automatic,234,2010
20,145000,227,Automatic transmission,All-wheel drive,Volvo 2.5L 5 Cylinder 227 hp 236 ft-lbs Turbo,Gasoline,190,27,FALSE,2010 Volvo S40 R-Design AT AWD,123,Volvo,2010 Volvo S40,5,236,5 Speed Automatic,234,2010
21,146000,211,Automatic transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,156,29,FALSE,2012 Audi A4 Avant 2.0 T,95,Audi,2012 Audi A4 Avant,8,258,8 Speed Automatic Select Shift,248,2012
21,147000,211,Automatic transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,156,29,FALSE,2011 Audi A4 Avant 2.0 T,95,Audi,2011 Audi A4 Avant,8,258,8 Speed Automatic Select Shift,214,2011
23,148000,211,Automatic transmission,All-wheel drive,Audi 2.0L 4 cylinder 211 hp 258 ft-lbs Turbo,Gasoline,155,30,FALSE,2010 Audi A4 Avant 2.0 T,95,Audi,2010 Audi A4 Avant,6,258,6 Speed Automatic Select Shift,34,2010
23,149000,190,Manual transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,152,32,FALSE,2011 Honda Accord EX Coup,240,Honda,2011 Honda Accord Coup,5,162,5 Speed Manual,57,2011
22,150000,190,Automatic transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,152,33,FALSE,2011 Honda Accord LX-S Coup AT,240,Honda,2011 Honda Accord Coup,5,162,5 Speed Automatic,57,2011
17,151000,271,Manual transmission,Front-wheel drive,Honda 3.5L 6 Cylinder 271hp 251 ft-lbs,Gasoline,152,26,FALSE,2011 Honda Accord EX-L V-6 Coup,240,Honda,2011 Honda Accord Coup,6,251,6 Speed Manual,57,2011
23,152000,190,Manual transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,152,32,FALSE,2011 Honda Accord LX-S Coup,240,Honda,2011 Honda Accord Coup,5,162,5 Speed Manual,57,2011
19,153000,271,Automatic transmission,Front-wheel drive,Honda 3.5L 6 Cylinder 271hp 251 ft-lbs,Gasoline,152,29,FALSE,2011 Honda Accord EX-L V-6 Coup AT,240,Honda,2011 Honda Accord Coup,5,251,5 Speed Automatic,57,2011
22,154000,190,Automatic transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,152,33,FALSE,2011 Honda Accord EX Coup AT,240,Honda,2011 Honda Accord Coup,5,162,5 Speed Automatic,57,2011
22,155000,190,Automatic transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,152,33,FALSE,2011 Honda Accord EX-L Coup,240,Honda,2011 Honda Accord Coup,5,162,5 Speed Automatic,57,2011
29,156000,120,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,38,FALSE,2012 Ford Fiesta SE Hatchback,226,Ford,2012 Ford Fiesta Hatchback,5,112,5 Speed Manual,186,2012
29,157000,120,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,38,FALSE,2012 Ford Fiesta SES Hatchback,226,Ford,2012 Ford Fiesta Hatchback,5,112,5 Speed Manual,186,2012
28,158000,120,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,37,FALSE,2011 Ford Fiesta Hatchback SE,226,Ford,2011 Ford Fiesta Hatchback,5,112,5 Speed Manual,160,2011
28,159000,120,Manual transmission,Front-wheel drive,Ford 1.6L 4 Cylinder 120 hp 112 ft-lbs,Gasoline,193,37,FALSE,2011 Ford Fiesta Hatchback SES,226,Ford,2011 Ford Fiesta Hatchback,5,112,5 Speed Manual,160,2011
22,160000,177,Manual transmission,Front-wheel drive,Honda 2.4L 4 cylinder 177 hp 161 ft-lbs,Gasoline,58,31,FALSE,2010 Honda Accord LX Sedan,66,Honda,2010 Honda Accord Sedan,5,161,5 Speed Manual,54,2010
21,161000,177,Automatic transmission,Front-wheel drive,Honda 2.4L 4 cylinder 177 hp 161 ft-lbs,Gasoline,195,31,FALSE,2010 Honda Accord LX Sedan AT,66,Honda,2010 Honda Accord Sedan,5,161,5 Speed Automatic,54,2010
22,162000,177,Manual transmission,Front-wheel drive,Honda 2.4L 4 cylinder 177 hp 161 ft-lbs,Gasoline,195,31,FALSE,2010 Honda Accord LX-P Sedan,66,Honda,2010 Honda Accord Sedan,5,161,5 Speed Manual,54,2010
21,163000,177,Automatic transmission,Front-wheel drive,Honda 2.4L 4 cylinder 177 hp 161 ft-lbs,Gasoline,195,31,FALSE,2010 Honda Accord LX-P Sedan AT,66,Honda,2010 Honda Accord Sedan,5,161,5 Speed Automatic,54,2010
22,164000,190,Manual transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,195,31,FALSE,2010 Honda Accord EX Sedan,66,Honda,2010 Honda Accord Sedan,5,162,5 Speed Manual,54,2010
21,165000,190,Automatic transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,195,31,FALSE,2010 Honda Accord EX Sedan AT,66,Honda,2010 Honda Accord Sedan,5,162,5 Speed Automatic,54,2010
22,166000,190,Manual transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,195,31,FALSE,2010 Honda Accord EX-L Sedan,66,Honda,2010 Honda Accord Sedan,5,162,5 Speed Manual,54,2010
21,167000,190,Automatic transmission,Front-wheel drive,Honda 2.4L 4 cylinder 190 hp 162 ft-lbs,Gasoline,195,31,FALSE,2010 Honda Accord EX-L Sedan AT,66,Honda,2010 Honda Accord Sedan,5,162,5 Speed Automatic,54,2010
19,168000,271,Automatic transmission,Front-wheel drive,Honda 3.5L 6 Cylinder 271 hp 254 ft-lbs,Gasoline,195,29,FALSE,2010 Honda Accord EX V-6 Sedan,71,Honda,2010 Honda Accord Sedan,5,254,5 Speed Automatic,54,2010
20,169000,268,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,Gasoline,206,29,FALSE,2011 Toyota Avalon,155,Toyota,2011 Toyota Avalon,6,248,6 Speed Automatic Select Shift,57,2011
20,170000,268,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,Gasoline,206,29,FALSE,2011 Toyota Avalon Limited,155,Toyota,2011 Toyota Avalon,6,248,6 Speed Automatic Select Shift,57,2011
18,171000,332,Automatic transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,FALSE,2009 Nissan 370Z Coupe AT,150,Nissan,2009 Nissan 370Z Coupe,7,270,7 Speed Automatic,57,2009
18,172000,332,Automatic transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,FALSE,2009 Nissan 370Z Touring Coupe AT,150,Nissan,2009 Nissan 370Z Coupe,7,270,7 Speed Automatic Select Shift,57,2009
18,173000,332,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,FALSE,2009 Nissan 370Z Touring Coupe,150,Nissan,2009 Nissan 370Z Coupe,6,270,6 Speed Manual,57,2009
18,174000,332,Manual transmission,Rear-wheel drive,Nissan 3.7L 6 Cylinder 332 hp 270 ft-lbs,Gasoline,35,26,FALSE,2009 Nissan 370Z Coupe,150,Nissan,2009 Nissan 370Z Coupe,6,270,6 Speed Manual,57,2009
19,175000,268,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,Gasoline,205,28,FALSE,2010 Toyota Avalon XL,155,Toyota,2010 Toyota Avalon,6,248,6 Speed Automatic Select Shift,57,2010
19,176000,268,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,Gasoline,206,28,FALSE,2010 Toyota Avalon XLS,155,Toyota,2010 Toyota Avalon,6,248,6 Speed Automatic Select Shift,57,2010
19,177000,268,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,Gasoline,206,28,FALSE,2010 Toyota Avalon Limited,155,Toyota,2010 Toyota Avalon,6,248,6 Speed Automatic Select Shift,57,2010
22,178000,169,Manual transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 169 hp 167 ft-lbs,Gasoline,191,33,FALSE,2011 Toyota Camry,198,Toyota,2011 Toyota Camry,6,167,6 Speed Manual,29,2011
22,179000,169,Automatic transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 169 hp 167 ft-lbs,Gasoline,191,32,FALSE,2011 Toyota Camry AT,198,Toyota,2011 Toyota Camry,6,167,6 Speed Automatic Select Shift,29,2011
22,180000,169,Manual transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 169 hp 167 ft-lbs,Gasoline,191,33,FALSE,2011 Toyota Camry LE,198,Toyota,2011 Toyota Camry,6,167,6 Speed Manual,29,2011
22,181000,169,Automatic transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 169 hp 167 ft-lbs,Gasoline,191,32,FALSE,2011 Toyota Camry LE AT,198,Toyota,2011 Toyota Camry,6,167,6 Speed Automatic Select Shift,29,2011
20,182000,268,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,Gasoline,191,29,FALSE,2011 Toyota Camry LE V6,198,Toyota,2011 Toyota Camry,6,248,6 Speed Automatic Select Shift,29,2011
22,183000,179,Manual transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 171 ft-lbs,Gasoline,186,33,FALSE,2011 Toyota Camry SE,198,Toyota,2011 Toyota Camry,6,171,6 Speed Manual,29,2011
22,184000,179,Automatic transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 179 hp 171 ft-lbs,Gasoline,186,32,FALSE,2011 Toyota Camry SE AT,198,Toyota,2011 Toyota Camry,6,171,6 Speed Automatic Select Shift,29,2011
20,185000,268,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,Gasoline,186,29,FALSE,2011 Toyota Camry SE V6,198,Toyota,2011 Toyota Camry,6,248,6 Speed Automatic Select Shift,29,2011
22,186000,169,Automatic transmission,Front-wheel drive,Toyota 2.5L 4 Cylinder 169 hp 167 ft-lbs,Gasoline,191,32,FALSE,2011 Toyota Camry XLE,198,Toyota,2011 Toyota Camry,6,167,6 Speed Automatic Select Shift,29,2011
20,187000,268,Automatic transmission,Front-wheel drive,Toyota 3.5L 6 Cylinder 268 hp 248 ft-lbs,Gasoline,191,29,FALSE,2011 Toyota Camry XLE V6,198,Toyota,2011 Toyota Camry,6,248,6 Speed Automatic Select Shift,29,2011
26,188000,160,Manual transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 160 hp 146 ft-lbs,Gasoline,185,36,FALSE,2012 Ford Focus S Sedan,181,Ford,2012 Ford Focus Sedan,5,146,5 Speed Manual,31,2012
26,189000,160,Manual transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 160 hp 146 ft-lbs,Gasoline,185,36,FALSE,2012 Ford Focus SE Sedan,181,Ford,2012 Ford Focus Sedan,5,146,5 Speed Manual,31,2012
25,190000,140,Manual transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,35,FALSE,2011 Ford Focus Sedan S,93,Ford,2011 Ford Focus Sedan,5,136,5 Speed Manual,186,2011
25,191000,140,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,34,FALSE,2011 Ford Focus Sedan S AT,93,Ford,2011 Ford Focus Sedan,4,136,4 Speed Automatic,,2011
25,192000,140,Manual transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,35,FALSE,2011 Ford Focus Sedan SE,93,Ford,2011 Ford Focus Sedan,5,136,5 Speed Manual,186,2011
25,193000,140,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,34,FALSE,2011 Ford Focus Sedan SE AT,93,Ford,2011 Ford Focus Sedan,4,136,4 Speed Automatic,186,2011
25,194000,140,Manual transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,35,FALSE,2011 Ford Focus Sedan SES,93,Ford,2011 Ford Focus Sedan,5,136,5 Speed Manual,186,2011
25,195000,140,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,34,FALSE,2011 Ford Focus Sedan SES AT,93,Ford,2011 Ford Focus Sedan,4,136,4 Speed Automatic,186,2011
25,196000,140,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,34,FALSE,2011 Ford Focus Sedan SEL,93,Ford,2011 Ford Focus Sedan,4,136,4 Speed Automatic,186,2011
24,197000,140,Manual transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,35,FALSE,2010 Ford Focus Sedan S,93,Ford,2010 Ford Focus Sedan,5,136,5 Speed Manual,186,2010
24,198000,140,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,34,FALSE,2010 Ford Focus Sedan S AT,93,Ford,2010 Ford Focus Sedan,4,136,4 Speed Automatic,186,2010
24,199000,140,Manual transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,35,FALSE,2010 Ford Focus Sedan SE,93,Ford,2010 Ford Focus Sedan,5,136,5 Speed Manual,186,2010
24,200000,140,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,34,FALSE,2010 Ford Focus Sedan SE AT,93,Ford,2010 Ford Focus Sedan,4,136,4 Speed Automatic,186,2010
24,201000,140,Manual transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,35,FALSE,2010 Ford Focus Sedan SES,93,Ford,2010 Ford Focus Sedan,5,136,5 Speed Manual,186,2010
24,202000,140,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,34,FALSE,2010 Ford Focus Sedan SES AT,93,Ford,2010 Ford Focus Sedan,4,136,4 Speed Automatic,186,2010
24,203000,140,Manual transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,35,FALSE,2010 Ford Focus Sedan SEL,93,Ford,2010 Ford Focus Sedan,5,136,5 Speed Manual,186,2010
24,204000,140,Automatic transmission,Front-wheel drive,Ford 2.0L 4 Cylinder 140 hp 136 ft-lbs,Gasoline,208,34,FALSE,2010 Ford Focus Sedan SEL AT,93,Ford,2010 Ford Focus Sedan,4,136,4 Speed Automatic,186,2010
23,205000,175,Manual transmission,Front-wheel drive,Nissan 2.5L 4 cylinder 175 hp 180 ft-lbs,Gasoline,139,31,FALSE,2011 Nissan Altima Coupe 2.5 S,242,Nissan,2011 Nissan Altima Coupe,6,180,6 Speed Manual,3,2011
18,206000,270,Manual transmission,Front-wheel drive,Nissan 3.5L 6 cylinder 270hp 258 ft-lbs,Gasoline,139,27,FALSE,2011 Nissan Altima Coupe 3.5 SR,242,Nissan,2011 Nissan Altima Coupe,6,258,6 Speed Manual,3,2011
18,207000,300,Automatic transmission,All-wheel drive,Volvo 3.0 L 6 Cylinder 300 HP 325 ft-lbs Turbo,Gasoline,213,26,FALSE,2012 Volvo S80 T6 AWD,243,Volvo,2012 Volvo S80,6,325,6 Speed Automatic Select Shift,69,2012
20,208000,240,Automatic transmission,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,Gasoline,213,29,FALSE,2012 Volvo S80 3.2,243,Volvo,2012 Volvo S80,6,236,6 Speed Automatic Select Shift,69,2012
17,209000,325,Automatic transmission,All-wheel drive,Volvo 3.0 L 6 Cylinder 325 HP 354 ft-lbs Turbo,Gasoline,175,23,FALSE,2012 Volvo XC60 T6 AWD R-Design,19,Volvo,2012 Volvo XC60,6,354,6 Speed Automatic Select Shift,,2012
19,210000,240,Automatic transmission,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,Gasoline,175,25,FALSE,2012 Volvo XC60 3.2,19,Volvo,2012 Volvo XC60,6,236,6 Speed Automatic Select Shift,97,2012
17,211000,300,Automatic transmission,All-wheel drive,Volvo 3.0 L 6 Cylinder 300 HP 325 ft-lbs Turbo,Gasoline,175,23,FALSE,2012 Volvo XC60 T6 AWD,19,Volvo,2012 Volvo XC60,6,325,6 Speed Automatic Select Shift,97,2012
17,212000,300,Automatic transmission,All-wheel drive,Volvo 3.0 L 6 Cylinder 300 HP 325 ft-lbs Turbo,Gasoline,66,23,FALSE,2012 Volvo XC70 T6 AWD,230,Volvo,2012 Volvo XC70,6,325,6 Speed Automatic Select Shift,69,2012
19,213000,240,Automatic transmission,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,Gasoline,66,25,FALSE,2012 Volvo XC70 3.2,230,Volvo,2012 Volvo XC70,6,236,6 Speed Automatic Select Shift,69,2012
16,214000,240,Automatic transmission,Front-wheel drive,Volvo 3.2 L 6 cylinder 240 hp 236 ft-lbs,Gasoline,247,23,FALSE,2012 Volvo XC90 3.2,200,Volvo,2012 Volvo XC90,6,236,6 Speed Automatic Select Shift,105,2012
